index	table_id	annotator_id	premise	hypothesis	label
1416	T1789	GW93	 Interstellar was distributed by Paramount Pictures (North America), Warner Bros. Pictures (International).  The release date of Interstellar are October 26, 2014  ( 2014-10-26 )  (TCL Chinese Theatre), November 5, 2014  ( 2014-11-05 )  (United States), November 7, 2014  ( 2014-11-07 )  (United Kingdom).  The country of Interstellar are United States, United Kingdom.  The production company of Interstellar are Legendary Pictures, Syncopy, Lynda Obst Productions.  	Hunt for the Wilderpeople was not more popular abroad than in the United States .	1
1261	T332	GW4	   The associated acts of Jay Park are Art of Movement , Cha Cha Malone , Dok2 , The Quiett , Dumbfoundead , SoReal Cru , Simon Dominic , Hoody , Higher Brothers , Honey Cocaine , Gray , Loco.  Jay Park was born on April 25, 1987 ( 1987-04-25 )   (age 31)  Edmonds, Washington, U.S..  The occupation(s) of Jay Park are Singer , Songwriter , Rapper , Record producer , Actor , Model , Dancer , Choreographer , Entrepreneur.  The labels of Jay Park are JYP Entertainment , SidusHQ , AOMG , H1GHR MUSIC , Roc Nation.   	Jay Park began their rap career in Beverly.	0
456	T1099	GW14	 The release date of Chicago are December 10, 2002 (2002-12-10) (Samuel Goldwyn Theater), December 27, 2002 (2002-12-27) (United States).  The productioncompany of Chicago is Producer Circle Co. , Zadan/Meron Productions.  Chicago was distributed by Miramax Films.  Chicago was screenplay by Bill Condon. 	Neither the writer, producer, nor the screenplay writer of Centennial can give birth.	0
1230	T1328	GW68	 The ingredient grapes of Cerasuolo di Vittoria is Nero d'Avola: 50% - 70% , Frappatto: 30% - 50%.   The maximum grape yield of Cerasuolo di Vittoria is 65%.  The alcohol by volume of grape (natural) of Cerasuolo di Vittoria is 12.5%.  The alcohol by volume of wine (minimum) of Cerasuolo di Vittoria is 13%. 	The alcohol by volume of grape ( natural ) and the alcohol by volume of wine ( minimum ) doesn't have a difference of 1% .	2
2018	T2401	GW121	 Halifax is a city.  The land area of Halifax is 5,490.35 km 2  (2,119.84 sq mi).  The urban area of Halifax is 234.72 km 2  (90.63 sq mi).  The metro area of Halifax is 5,496.31 km 2  (2,122.14 sq mi). 	The area taken up by the metro area of Halifax is not more than 100 times more than its urban area .	2
1034	T1871	GW69	 I Decided was released on February 3, 2017.  The studio of I Decided are Big Island, Kona, HI, Doe, Los Angeles, CA, Germano, New York City, NY, Glenwood Place, Burbank, CA, Max Martin's Studio, Los Angeles, CA, Metropolis, London, UK, Vatican, Los Angeles, CA.  The label of I Decided are Def Jam, GOOD.  The producer of I Decided are Big Sean (also exec.), Kanye West (exec.), Allen Ritter, Amaire Johnson, Cary Singer, Detail, DJ Dahi, DJ Khalil, DJ Mustard, FrancisGotHeat, Fuse, Gregg Rominiecki, Hey DJ Camper, Hitmaka, Key Wane, Maximilian Jaeger, Metro Boomin, RobGotBeats, Sidney Swift, Smash David, The Track Burnaz, Travis Scott, Tre Pounds, WondaGurl.  	I didn't decide ' is a studio album released on February 3 , 2017 by labels - Def Jam and GOOD .	0
198	T688	GW28	   The born of Dennis Gabor is Günszberg Dénes , (1900-06-05)5 June 1900 , Budapest, Kingdom of Hungary.  Dennis Gabor died on 9 February 1979(1979-02-09) (aged 78) , London, England.  The spouse(s) of Dennis Gabor is Marjorie Louise Butler ( m. 1936) (1911-1981).  The awards of Dennis Gabor was on FRS (1956), Young Medal and Prize (1967), Rumford Medal (1968), IEEE Medal of Honor (1970), Nobel Prize in Physics (1971).   	Dennis Gabor was not a 20th century Nobel Price winning Physicist . .	0
1656	T2653	GW122	 The in office 1 of Danilo Astori was on March 1, 2010 – March 1, 2015 (1), March 4, 2015 (2), March 1, 2005 – September 18, 2008 (3), February 15, 1990 – March 1, 2005 (4).  The preceded by of Danilo Astori are Rodolfo Nin Novoa(1), Mario Bergara(2), Isaac Alfie (3).  The website of Danilo Astori is www.2121.org.uy.   The born of Danilo Astori is Danilo Ángel Astori Saragosa ,  (1940-04-23) April 23, 1940 (age 79) , Montevideo, Uruguay. 	The website is not www . 2121 . org . uy	0
810	T2411	GW112	 Hanoi is a city.  The rank of Hanoi is 2nd in Vietnam.  The urban area of Hanoi is 3,435,394.  The metro area of Hanoi is 16,100,000. 	Hanoi is not the largest city in China.	0
622	T628	GW0	   Dave Matthews Band is a musician.  The genres of Dave Matthews Band are Rock, jam band, jazz fusion, folk rock, funk rock, pop rock, pop, soft rock, adult contemporary, alternative rock.  The years active of Dave Matthews Band is 1991-present.  The associated acts of Dave Matthews Band are Dave Matthews and Tim Reynolds, Pearl Jam, Béla Fleck and the Flecktones, Phish, Mumford and Sons, Ed Sheeran, John Mayer.   	Dave Matthews Band have been performing music for over fifty years.	0
1838	T2661	GW116	 The subsidiaries of China Unicom is China Unicom Global, CUniq HK, CUniq UK, CUniq US, PCCW 18.48%, China Tower 28.1%.  The type of China Unicom is Public.  The footnotes / references of China Unicom is data obtained from China United Network Communications Ltd. (the accounts of the parent company was not disclosed); in consolidated financial statement; excluding minority interests to red chip minority shareholders.   The industry of China Unicom is Telecommunications. 	China Unicom is not a public company .	0
431	T1080	GW67	 Brazil was directed by Terry Gilliam.  Brazil was screenplay by Terry Gilliam, Tom Stoppard, Charles McKeown.  Brazil was starring Jonathan Pryce, Robert De Niro, Katherine Helmond, Ian Holm, Bob Hoskins, Michael Palin, Ian Richardson, Peter Vaughan, Kim Greist.  In the box office, Brazil made $9.9 million (North America).  	Cary Grant starred in Ghana.	0
871	T2536	GW124	 Oran is a city.  The population metro (2010) of Oran is 3,454,078.  The district of Oran is Oran District.  The city area of Oran is 2,121 km 2  (819 sq mi). 	Oran has a population larger than that of Harlingen.	0
1991	T2314	GW116	 The portuguese timor was on 16th century.  The independence declared was on 28 November 1975.  The administered by untaet was on 25 October 1999.  The independence restored was on 20 May 2002.  	Portuguese Timor didn't happen over 200 years .	1
573	T173	GW1	 The year of Et in Arcadia ego is 1618 - 1622.  The medium of Et in Arcadia ego is Oil on canvas.  The dimensions of Et in Arcadia ego is 81 cm 91 cm (32 in 36 in).  The location of Et in Arcadia ego is Galleria Nazionale d'Arte Antica, Rome.  	At it's widest point, Et in Arcadia ego is 1.2 feet wide.	0
903	T584	GW51	 Clerks was produced by Scott Mosier Kevin Smith.  Clerks was written by Kevin Smith.  Clerks was starring Brian O'Halloran, Jeff Anderson, Marilyn Ghigliotti, Jason Mewes, Lisa Spoonauer.  Clerks was edited by Scott Mosier, Kevin Smith. 	Kevin Smith wouldn't later star in a movie with Jason Mewes .	1
737	T512	GW51	 Denys Fisher is a person.  Denys Fisher was born on 11 May 1918  Leeds, England.  Denys Fisher died on 17 September 2002 (Aged 84)  Barrow-in-Furness, England.  Denys Fisher was known for Inventor of Spirograph. 	Fisher was not a key figure in getting One Tower Bridge built in London .	1
514	T402	GW37	 The labels of Janis Joplin is Columbia Records.  Janis Joplin was born on January 19, 1943 ( 1943-01-19 ) Port Arthur, Texas, U.S..  Janis Joplin died on October 4, 1970 (1970-10-04)  (aged 27)  Los Angeles, California, U.S..  The resting place of Janis Joplin is Ashes scattered into the Pacific Ocean. 	Janis didn't heroine in Los Angeles California .	0
1250	T1163	GW22	 Burt Reynolds was born as Burton Leon Reynolds Jr. , (1936-02-11)February 11, 1936 , Lansing, Michigan, U.S..  Burt Reynolds died on September 6, 2018(2018-09-06) (aged 82) , Jupiter, Florida, U.S..  The occupation of Burt Reynolds is Actor, director, producer.  The spouse(s) of Burt Reynolds is Judy Carne , ( m. 1963;  div. 1965) , Loni Anderson , ( m. 1988;  div. 1993). 	Burt Reynolds was not an American actor , director and producer born on February 11 , 1936 in Lansing , Michigan , U . S .	0
1345	T1119	GW72	 Burzum was also known as Count Grishnackh.  The genres of Burzum are Black metal, dark ambient, neo-Medieval music.  The years active of Burzum was on 1991-1999, 2009-2018.  The associated acts of Burzum are Mayhem, Old Funeral, Darkthrone. 	Burzum was not active since 1991	0
1490	T2300		Men's synchronised 10 metre platform at the Games of the XXX Olympiad is a sports event.  The venue of Men's synchronised 10 metre platform at the Games of the XXX Olympiad is Aquatics Centre.  The date of Men's synchronised 10 metre platform at the Games of the XXX Olympiad is 30 July.  The competitors of Men's synchronised 10 metre platform at the Games of the XXX Olympiad is 16 from 8 nations.	The synchronised 1 metre platform took place in early July	1
374	T979	GW28	 CHAPPiE is a movie.  The release date of CHAPPiE are March 4, 2015 (2015-03-04) (New York City), March 6, 2015 (2015-03-06) (United States).  CHAPPiE was starring Sharlto Copley, Dev Patel, Ninja, Yolandi Visser, Jose Pablo Cantillo, Sigourney Weaver, Hugh Jackman.  The cinematography of CHAPPiE was by Trent Opaloch. 	CHAPPiE is a 21st century Alpharetta film	0
1254	T272	GW2	   The birth name of Chet Baker is Chesney Henry Baker.  Chet Baker was born on December 23, 1929 ( 1929-12-23 )  Yale, Oklahoma, United States.  Chet Baker died on May 13, 1988 (1988-05-13)  (aged 58) Amsterdam, Netherlands.  The associated acts of Chet Baker are Gerry Mulligan , Art Pepper , Stan Getz.    	Chesney Henry Baker was born in the Algeria.	0
419	T1065	GW14	 CasÃ­n cheese is a food.  The country of origin of CasÃ­n cheese is Spain.  The region of CasÃ­n cheese is Asturias.  The source of milk of CasÃ­n cheese is Cows. 	Casin cheese is the most popular cheese in Cuba.	1
689	T374	GW47	 Jack Ma was born on 10 September 1964 ( 1964-09-10 )   (age 54)   Hangzhou, China.  The education of Jack Ma is Hangzhou Normal University (BA).  The occupation of Jack Ma is Founder and Executive Chairman of the Alibaba Group.  The net worth of Jack Ma is US$34.7 billion (November 2018). 	Jack Ma (born Ma Yun, Chinese: __; [mˆ __n]; born 18 September 1244) is a Chinese politician, business magnate, investor and philanthropist. He is the co-founder and executive chairman of the Alibaba Group, a multinational technology conglomerate.	0
861	T545	GW12	 The origin of Clean Bandit is Cambridge, Cambridgeshire, England.  The genres of Clean Bandit are Electronic, classical crossover, electropop, dance-pop.  The labels of Clean Bandit are Atlantic, Black Butter.  The associated acts of Clean Bandit are Jess Glynne, Marina, Anne-Marie. 	Clean Bandit is not a country music group originating in England .	2
669	T1864	GW93	 The speaker of the national assembly  of Hungary is Laszlo Kover.  The legislature of Hungary is Orszaggyules.   The government of Hungary is Unitary parliamentary republic.  The religion of Hungary are 54.3% Christianity, 39% Catholicism, 13.8% Protestantism, 3.3% other Christians, 0.2% Orthodox Church, 1% Judaism, 0.05% Buddhism, 0.01% other, 18.2% not religious, 27.2% unanswered. 	Albania has always been a Unitary parliamentary republic.	1
1457	T1370	GW27	 The occupation of Bruno Mars are Singer, songwriter, record producer, dancer.  The genres of Bruno Mars are R&B, funk, pop, soul, reggae, rock, hip hop.  The labels of Bruno Mars are Universal Motown, Atlantic, Elektra.  The associated acts of Bruno Mars are The Smeezingtons, Shampoo Press & Curl, The Hooligans, Mark Ronson, Jeff Bhasker, Andrew Wyatt. 	Bruno Mars hadn't had his biggest success with Universal Motown .	1
1711	T2633	GW31	 The country of Tianjin is People's Republic of China.  The time zone of Tianjin is UTC+8 (CST).  The municipality of Tianjin are Population: 15,621,200 (2016), Area: 11,946 km2 (4,612 sq mi).  The city flower of Tianjin is Chinese rose. 	Tianjin is not one of the oldest municipalities in China dating back to times before Christ .	1
336	T916	GW11	 The monarchy restored was on 24 September 1993.  The funan empire was on 50/68 AD-550 AD.  The chenla empire was on 550-802.  The asean declaration was on 30 April 1999.  	Kingdom of New Zealand has had hundreds of kings.	1
878	T621	GW35	 Diana and Actaeon is a painting.  The artist of Diana and Actaeon is Titian.  The medium of Diana and Actaeon is Oil on canvas.  The location of Diana and Actaeon is National Gallery, London.  	Diana and Actaeon is not a digital painting .	2
968	T2682	GW86	 The designation of Soehardjono Sastromihardjo is Indonesian Ambassador to Kenya (1,2).  The in office of Soehardjono Sastromihardjo was on 2016 (1) ,  010â2014 (2).  The succeeded by of Soehardjono Sastromihardjo is Pitono Purnomo (2).  Soehardjono Sastromihardjo was born on (1955-07-29) 29 July 1955 (age 64). 	Soehardjono Sastromihardjo lived in Bahrain for all of 2010-2014.	1
485	T2024	GW4	 Hot dog is a food&drink.  The main ingredients of Hot dog are Sausage made from pork, beef, chicken, turkey or combinations thereof, a bun.  The variations of Hot dog is Multiple.  The food energy (per serving) of Hot dog is 210 kcal.  	A hot dog usually has fewer than 106 calories.	0
1447	T2374		The venue of Men's golf at the Games of the XXXI Olympiad is Olympic Golf Course.  The dates of Men's golf at the Games of the XXXI Olympiad is 11-14 August 2016.  The competitors of Men's golf at the Games of the XXXI Olympiad is 60 from 34 nations.  The winning score of Men's golf at the Games of the XXXI Olympiad is 268 (−16).	Men's golf at the Games of the XXXI Olympiad lasted five weeks.	0
1255	T2575	GW107	 The relatives of Penny Pritzker is Donald Pritzker (father) , J. B. Pritzker (brother) , Anthony Pritzker (brother).  The in office of Penny Pritzker was on June 26, 2013 – January 20, 2017.  The number of children of Penny Pritzker are 2.  Penny Pritzker was born as Penny Sue Pritzker ,  (1959-05-02) May 2, 1959 (age 60) , Chicago, Illinois, U.S.. 	Penny Pritzker is over 116 years old.	0
34	T139	GW1	 The year of Circe Invidiosa is 1892.  The medium of Circe Invidiosa is Oil on canvas.  The dimensions of Circe Invidiosa is 179 cm 85 cm (70 in 33 in).  The location of Circe Invidiosa is Art Gallery of South Australia, Adelaide.  	Circe Invidiosa is not more than 6 feet wide .	2
777	T706	GW35	 Diana and Callisto is a painting.  The artist of Diana and Callisto is Titian.  The medium of Diana and Callisto is Oil on canvas.  The location of Diana and Callisto is The National Gallery, London and The National Gallery of Scotland, Edinburgh.  	Diana and Callisto is not a watercolor painting .	2
1332	T1134	GW27	   Caravan Palace is a musician.  The origin of Caravan Palace is Paris, France.  The genres of Caravan Palace is Electro swing.  The labels of Caravan Palace is Wagram, MVKA, Le Plan Recordings.   	Caravan Palace is the biggest electro swing band from Bosnia and Herzegovina.	1
454	T155	GW0	 Pandit Jawaharlal Nehru was born on 14 November 1889 ( 1889-11-14 )  Allahabad, North-Western Provinces, British India   (present-day Uttar Pradesh, India).  Pandit Jawaharlal Nehru died on 27 May 1964 (1964-05-27)  (aged 74) New Delhi, Delhi, India.  The cause of death of Pandit Jawaharlal Nehru is Heart attack.  The spouse(s) of Pandit Jawaharlal Nehru is Kamala Nehru ( m.  1916; died 1936). 	Jawaharlal Nehru didn't die in the same country he was born .	0
1281	T2280	GW1	 The megacity of Chennai, Madras is 7,088,000.  The density of Chennai, Madras is 17,000/km 2  (43,000/sq mi).  The metro area of Chennai, Madras is 8,653,521 , 8,917,749 (Extended UA).  The metro rank of Chennai, Madras is 4th. 	Chennai has over 6 million people.	0
604	T784	GW6	 The origin of Coldplay is London, England.  The genres of Coldplay are Alternative rock, pop rock, post-Britpop, pop.  The labels of Coldplay are Parlophone, Capitol, Atlantic.  The associated acts of Coldplay are Los Unidades, Apparatjik, Noel Gallagher, Brian Eno, Jon Hopkins, Davide Rossi. 	No band signed to the Parlophone label hasn't originated in the capital of England .	2
1293	T1873	GW94	 Jack LaLanne was born on  September 26, 1914  San Francisco, California, U.S..  Jack LaLanne died on January 23, 2011 (aged 96)  Morro Bay, California, U.S..  The years active of Jack LaLanne was on 1936-2009.  The height of Jack LaLanne is 5 ft 6 in (1.68 m). 	Jack LaLanne died before he turned 186.	0
125	T477	GW28	 Chris Evans was born as Christopher Robert Evans    ( 1981-06-13 )  June 13, 1981  (age 37)   Boston, Massachusetts, U.S..  The education of Chris Evans is Lincoln-Sudbury Regional High School.  The years active of Chris Evans was on 1997 - present.  The relatives of Chris Evans are Scott Evans (brother), Mike Capuano (uncle).  	Chris Evans was born and raised in Hampton.	1
80	T243	GW0	 The criminal status of JoaquÃ­n GuzmÃ¡n is On trial at the United States District Court for the Eastern District of New York.  The reward amount of JoaquÃ­n GuzmÃ¡n is Mexico: US$3.8 million , United States: US$5 million.  The born of JoaquÃ­n GuzmÃ¡n is JoaquÃ­n Archivaldo GuzmÃ¡n Loera ,  (1954-12-25) 25 December 1954 (age 64) , or ,  (1957-04-04) 4 April 1957 (age 61) , La Tuna, Badiraguato Municipality, Sinaloa, Mexico.  The wanted by of JoaquÃ­n GuzmÃ¡n is Attorney General of Mexico and the US Drug Enforcement Administration. 	Dominican Republic offered more reward money than the United States for the capture of El Chapo.	0
308	T897	GW28	 Bristol is a city.  The type of Bristol is Unitary authority.  The governing body of Bristol is Bristol City Council.  The admin hq of Bristol are City Hall,, College Green. 	Haltom City is a geographic area with a governing body and officials.	0
1011	T2581	GW129	 The release date of Friday is April 26, 1995 (1995-04-26).  The running time of Friday is 91 minutes.  The budget of Friday is $3.5 million.  In the box office, Friday made $28.2 million.  	Friday Release date was April 26, 567	1
1226	T1306	GW6	 The sire of California Chrome is Lucky Pulpit.  The grandsire of California Chrome is Pulpit.  The racing colors of California Chrome is Purple, green, donkey on back, green cap (DAP Racing, 2013-2015) , Silver/Gray (California Chrome LLC, 2016-2017).  California Chrome was foaled on February 18, 2011. 	Lucky Pulpit was foaled in 118.	0
476	T432	GW14	 Concrete and Gold was released on September 15, 2017.  Concrete and Gold was recorded on December 2016 - May 2017.  The studio of Concrete and Gold is EastWest Studios (Hollywood, California).  The length of Concrete and Gold is 48 : 17. 	It took 2/1 of a year to record Concrete and Gold.	0
483	T1136	GW35	 Chicago is a album.  Chicago was released on January 26, 1970.  Chicago was recorded on August 1969.  The genre of Chicago is Jazz fusion, rock. 	Olathe was a 20th century music album.	0
98	T422	GW28	   Jerry Lee Lewis is a musician.  Jerry Lee Lewis was born on ( 1935-09-29 )  September 29, 1935  (age 83)  Ferriday, Louisiana, U.S..  The occupation(s) of Jerry Lee Lewis are Singer, pianist, musician, songwriter, actor.  The instruments of Jerry Lee Lewis are Vocals, piano, guitar.   	Jerry Lee Lewis didn't die while playing the piano .	2
488	T429	GW4	   The type of Compton, California is Council-Manager.  The city council of Compton, California are Mayor: Aja Brown, Janna Zurita, Isaac Galvan, Tana McCoy, Nandak Dhurjati.  The city attorney of Compton, California is Craig J. Cornwell.  The city treasurer of Compton, California is Douglas Sanders.   	Compton , California is not known for being a representational democracy .	2
246	T657	GW51	 The country of origin of Clamato is United States.  Clamato was introduced on 1966.  The variants of Clamato is Beefamato, Nutrimato, X-tra Spicy, The Works.  The related products of Clamato is Kraut juice, Caesar.  	Clamato was originally introduced by Guinea in 1983.	0
1264	T2652	GW129	 Suntory Beverage & Food Limited was traded as on TYO: 2587.  The founded of Suntory Beverage & Food Limited is Osaka, Japan , 1899; 120 years ago (1899).  The founder of Suntory Beverage & Food Limited is Torii Shinjiro.  The key people of Suntory Beverage & Food Limited is Nobutada Saji (CEO). 	Suntory Beverage & Food Limited Founded on 12 May 1899	1
814	T2003	GW4	 The origin of Incubus is Calabasas, California, United States.  The genres of Incubus are Alternative rock, alternative metal, funk rock, funk metal, nu metal, post-grunge.  The years active of Incubus was on 1991 - present.  The labels of Incubus are Island, Epic/Immortal, Wright Entertainment Group. 	The band Incubus has been together over 13 years.	0
773	T2339	GW117	 The host country of 2004 Men's Olympic football tournament is Greece.  2004 Men's Olympic football tournament was dates on 11 August - 28 August.  The teams of 2004 Men's Olympic football tournament is 16 (from 6 confederations).  The venue(s) of 2004 Men's Olympic football tournament is 6 (in 6 host cities).  	The 2004 Olympic women's football tournament was held in American Samoa.	1
1157	T1123	GW28	 Breaking Benjamin is a musician.  Breaking Benjamin was also known as Plan 9.  The genres of Breaking Benjamin are Hard rock, post-grunge, alternative metal.  The years active of Breaking Benjamin was on 1999-2010, 2014-present. 	Breaking Benjamin is not a five-member group of high school friends .	1
1525	T1912	GW95	 The parent(s) of Hiram Percy Maxim is Hiram Stevens Maxim.  Hiram Percy Maxim is a person.  The spouse(s) of Hiram Percy Maxim is Josephine Hamilton.  The children of Hiram Percy Maxim are Hiram Hamilton Maxim, Percy Maxim Lee. 	HIram had just one parent in his life.	2
341	T473	GW28	   Chris Brown is a musician.  Chris Brown was born as Christopher Maurice Brown ,  (1989-05-05) May 5, 1989 (age 29) , Tappahannock, Virginia, U.S..  The associated acts of Chris Brown are Benny Benassi, Big Sean, The Game, Jacquees, Joyner Lucas, Kevin McCall, Lil Wayne, Nicki Minaj, Rihanna, Sevyn Streeter, T-Pain, Tyga.  The occupation of Chris Brown are Singer, rapper, songwriter, dancer, actor, record producer.   	Chris Brown is not an American singer .	0
65	T205	GW4	 The patronage of Saint Joan of Arc are France ,  martyrs ,  captives ,  military personnel ,  people ridiculed for their piety ,  prisoners ,  soldiers, women who have served in the WAVES (Women Accepted for Volunteer Emergency Service) ,  and Women's Army Corps.   Saint Joan of Arc was born as Jeanne d'Arc 6 January  c.   1412  Domremy, Duchy of Bar, Kingdom of France.  The beatified of Saint Joan of Arc was on 18 April 1909, Notre-Dame de Paris, by Pope Pius X.  The canonized of Saint Joan of Arc was on 16 May 1920, St. Peter's Basilica, Rome by Pope Benedict XV. 	Saint Joan of Arc was from Gabon.	0
162	T495	GW54	 The owner of Danedream is Gestut Burg Eberstein &amp; Teruya Yoshida.  The trainer of Danedream is Peter Schiergen.  The earnings of Danedream is EUR 2.870.310 (2. Oct 2011) 3,094,725 Euros (22 July 2012).   The country of Danedream is Germany. 	It is from Madagascar	1
1547	T2714	GW86	 The elevation of Karaj is 1,312 m (4,304 ft).  The urban area of Karaj is 1,592,492 (2016 Census).  The metro area of Karaj is 1,973,470 (2016 Census).  The city area of Karaj is 162 km 2  (63 sq mi). 	The highest elevation point in Karaj is not approximately 1 , 312 m .	1
747	T2282	GW4	 The hangul of Choe Museon is ìµë¬´ì .  The hanja of Choe Museon is å´èå®£.  The revised romanization of Choe Museon is Choe Mu-seon.  The mccune-reischauer of Choe Museon is Ch'oe MusÅn.  	Choe Museon is from Austria.	1
258	T2028	GW94	   The production company of Hot Fuzz are StudioCanal, Working Title Films, Big Talk Productions.  Hot Fuzz is a movie.  The release date of Hot Fuzz are 16 February 2007 (United Kingdom), 20 April 2007 (United States), 18 July 2007 (France).  In the box office, Hot Fuzz made $80.7 million  (United States).    	Working Title Films was not made in German .	2
