index	table_id	annotator_id	premise	hypothesis	label
1845	T2440	GW4	 1988 Winter Olympics Ice Hockey is a sport.  The number of matches played in 1988 Winter Olympics Ice Hockey are 42.  The number of goals scored in 1988 Winter Olympics Ice Hockey are 316 (7.52 per match).  	1988 Winter Olympics Ice Hockey didn't have less than 200 points scored .	2
79	T1477	GW1	   Kanye West was born on June 8, 1977  (age 41)   Atlanta, Georgia, U.S..  The spouse(s) of Kanye West is Kim Kardashian ( m.   2014 ).  The number of children of Kanye West are 3.  The years active of Kanye West is 1996-present.   	Kanye West was born in the summer of 1977.	2
685	T622	GW28	   The body of City of London is City of London Corporation.  The town clerk of City of London is John Barradell.  The london assembly of City of London is Unmesh Desai (Lab; City and East).  The uk parliament of City of London is Mark Field (Con; Cities of London and Westminster).    	The London metropolitan region includes the City of London.	1
12	T1148	GW12	   The genres of Britney Spears are Pop, dance-pop.  The occupation of Britney Spears are Singer, songwriter, dancer, actress.  The labels of Britney Spears are Jive, RCA.  The associated acts of Britney Spears is Innosense.   	Britney Spears is signed to the Jive and RCA record labels.	1
188	T27	GW0	 In the box office, Charlie and the Chocolate Factory made $475 million.   The release date of Charlie and the Chocolate Factory are July 10, 2005  ( 2005-07-10 )  (Grauman's Chinese Theatre) , July 15, 2005  ( 2005-07-15 )  (United States) , July 29, 2005  ( 2005-07-29 )  (United Kingdom).  Charlie and the Chocolate Factory was starring Johnny Depp , Freddie Highmore , David Kelly , Helena Bonham Carter , Noah Taylor , Missi Pyle , James Fox , Deep Roy , Christopher Lee.  The country of Charlie and the Chocolate Factory are United States , United Kingdom , Australia. 	Charlie and the Chocolate Factory didn't gross more money in the United Kingdom .	1
708	T1600	GW84	   Karoly Zipernowsky was born on 4 April 1853  Vienna, Habsburg Empire.  Karoly Zipernowsky died on ( 1942-11-29 ) 29 November 1942  Budapest, Hungary.  The education of Karoly Zipernowsky is Technical University of Budapest.  The institutions of Karoly Zipernowsky is Ganz Works.   	At Budapest's Technical University, Kroly Zipernowsky was the best in his class.	1
427	T816	GW4	   Curling at the XXIII Olympic Winter Games is a sports event.  The dates of Curling at the XXIII Olympic Winter Games is 8-25 February.  The no. of events of Curling at the XXIII Olympic Winter Games is 3 (1 men, 1 women, 1 mixed).  The competitors of Curling at the XXIII Olympic Winter Games is 116 from 13 nations.    	Curling took place in February during the XXIII Olympic Winter Games.	2
1026	T953	GW66	 The distributor of Broker's London Dry Gin is Hood River Distillers.  The country of origin of Broker's London Dry Gin is England.  The alcohol by volume of Broker's London Dry Gin is 40 and 47.  The proof (us) of Broker's London Dry Gin is 80 and 94.  	Broker's London Dry Gin is not banned in France .	1
397	T81	GW1	 Kate Hudson was born as Kate Garry Hudson    ( 1979-04-19 )  April 19, 1979  (age 39)   Los Angeles, California, U.S..  The years active of Kate Hudson is 1996-present.  The partner(s) of Kate Hudson are Matthew Bellamy (2010-2014), Danny Fujikawa (2017-present).  The number of children of Kate Hudson are 3. 	Kate Hudson has not been active in acting for more than 25 years .	2
1971	T2580	GW124	 The website of GGV Capital is www.ggvc.com.   The predecessor of GGV Capital is Granite Global Ventures.  The number of founded of GGV Capital is 2000.  The headquarters of GGV Capital is Menlo Park, California, United States. 	GGV Capital is not located in Europe .	2
669	T1196	GW12	 The studio of Can't Buy a Thrill is The Village Recorder, Los Angeles.  The genre of Can't Buy a Thrill are Soft rock, folk rock, pop.  The length of Can't Buy a Thrill is 40:58.  The producer of Can't Buy a Thrill is Gary Katz.  	Gary Katz didn't produce the 40 minute folk rock album Can't Buy a Thrill .	1
1186	T2051	GW86	   2016 Ecuador earthquake was utc time on 2016-04-16 23:58:36.  The local time of 2016 Ecuador earthquake is 18:58:37 ECT (UTC-5).  The casualties of 2016 Ecuador earthquake is 668 killed, 8 missing and 6,274 severely injured.   The epicenter of 2016 Ecuador earthquake is 0Â°22â²16â³N 79Â°56â²24â³Wï»¿ / ï»¿0.371Â°N 79.940Â°Wï»¿ / 0.371; -79.940.   	2016 Curaçao earthquake killed precisely 668 people.	1
390	T1006	GW28	 Boyhood was distributed by IFC Films (US), Universal Pictures (International).  Boyhood is a movie.  Boyhood was starring Patricia Arquette, Ellar Coltrane, Lorelei Linklater, Ethan Hawke.  The productioncompany of Boyhood are IFC Productions, Detour Filmproduction, Cinetic Media. 	Boyhood is an example of Hanover Park nepotism in casting talent.	1
1372	T1518	GW84	   The release date of Jurassic Park are June 9, 1993  ( 1993-06-09 )  (Uptown Theater), June 11, 1993  ( 1993-06-11 )  (United States).  Jurassic Park was produced by Kathleen Kennedy, Gerald R. Molen.  The country of Jurassic Park is United States.  In the box office, Jurassic Park made $1.029 billion.   	Jurassic Par aws releaseHd i countreis other than the UdS in the same yaer.	1
1769	T2404	GW121	 Handball at the Games of the XXX Olympiad was dates on 28 July - 9 August 2012.  The teams of Handball at the Games of the XXX Olympiad is 24  (from 5 confederations).  The venue(s) of Handball at the Games of the XXX Olympiad is 2  (in 1 host city).  	Handball didn't take place in the summer part of the XXX Olympiad .	0
1319	T1500	GW84	   John Napier is a person.  John Napier died on 4 April 1617 (1617-04-04)  (aged 66-67)  Edinburgh, Scotland.  The alma mater of John Napier is University of St Andrews.  The fields of John Napier is Mathematician.   	JohO Naopier did not attend colleWe.	0
1447	T2374		The venue of Men's golf at the Games of the XXXI Olympiad is Olympic Golf Course.  The dates of Men's golf at the Games of the XXXI Olympiad is 11-14 August 2016.  The competitors of Men's golf at the Games of the XXXI Olympiad is 60 from 34 nations.  The winning score of Men's golf at the Games of the XXXI Olympiad is 268 (−16).	Men's golf at the Games of the XXXI Olympiad lasted five weeks.	0
1164	T2598	GW120	 The area code(s) of Giza is (+20) 2.  Giza was total on Population (October 2018): 8,800,000, Area: 1,579.75 km2 (609.94 sq mi).  The density (october 2018) of Giza is 5,600/km 2  (14,000/sq mi).  The time zone of Giza is UTC+2 (EST). 	Giza city has the area code (+15) 4.	0
541	T1005	GW6	 The Cardsharps is a painting.  The artist of The Cardsharps is Caravaggio.  The medium of The Cardsharps is Oil on canvas.  The location of The Cardsharps is Kimbell Art Museum, Fort Worth.  	The Kimbell Art Museum doesn't have many oil paintings .	1
456	T323	GW0	   The duchy of bohemia  of Czech Republic    (Ceska republika)   (Czech) is c. 870.  The kingdom of bohemia  was on 1198.  The czechoslovakia (independence from austria-hungary) was on 28 October 1918.  The joined the european union was on 1 May 2004.    	Kingdom of Bohemia was not esatablished before the Duchy of Bohemia .	2
1864	T2575	GW120	 The political party of Penny Pritzker is Democratic.  The designation of Penny Pritzker is 38th United States Secretary of Commerce.  The in office of Penny Pritzker was on June 26, 2013 – January 20, 2017.  The president of Penny Pritzker is Barack Obama. 	Penny Pritzker doesn't belong to Congress party .	2
599	T1702	GW1	   The country of origin of Kas is Spain.  Kas was introduced on 1956.  The flavour of Kas are Orange, Lemon, Apple, Guarana, Guarana with Acerola, Guarana with Maracuja, Guarana with Peach.  The variants of Kas are Bitter Kas, Kas Fruit.    	Kas came in over 1 flavours.	0
970	T595	GW0	   The release date of Despicable Me are June 19, 2010 (2010-06-19) (MIFF), July 9, 2010 (2010-07-09) (United States).  The running time of Despicable Me is 95 minutes.  The budget of Despicable Me is $69 million.  In the box office, Despicable Me made $543.1 million.    	At the box office, Despicable Me grossed more than $500 million dollars more than its original budget.	0
1456	T1629	GW1	   Jefferson Airplane is a musician.  The years active of Jefferson Airplane was on 1965-1972, 1989, 1996.  The labels of Jefferson Airplane are Grunt/RCA Records, Epic/Sony Music Entertainment.  The associated acts of Jefferson Airplane are The Great Society, Hot Tuna, Jefferson Starship, Starship, KBC Band, New Riders of the Purple Sage.   	Jefferson Airplane included a few members of The Great Society.	1
306	T382	GW28	   Jeff Hardy is a musician.  The billed from of Jeff Hardy is Cameron, North Carolina.  Jeff Hardy was born on August 31, 1977 ( 1977-08-31 )  (age 41) Cameron, North Carolina, U.S..  The labels of Jeff Hardy is Impact Wrestling Music.   	Jeff Hardy is a performer from the United States.	2
130	T261	GW27	   The abdication to liu song  was on 10 July 420.   The capital of Jin are Luoyang  (266 - 311) , Chang'an  (312 - 316)  , Jiankang  (317 - 3420).  The government of Jin is Monarchy.  The emperor was on (266 - 290) (first): Emperor Wu of Jin , 419 - 420 (last): Emperor Gong of Jin.   	In Jin's history, there have been rulers in three distinct capitals.	2
771	T794	GW14	   David with the Head of Goliath is a painting.  The artist of David with the Head of Goliath is Caravaggio.  The year of David with the Head of Goliath is c. 1610.  The dimensions of David with the Head of Goliath is 125 cm 101 cm (49 in 40 in).   	David wtih te Head rf Goliath las complete in th 17th Century.	2
360	T554	GW51	   The country of Danehill is United States.  The grandsire of Danehill is Northern Dancer.  The damsire of Danehill is His Majesty.  Danehill was foaled on ( 1986-03-26 ) 26 March 1986.   	Danehill is not a famous racehorse from the United States .	0
168	T506	GW21	 Delhi Half Marathon was date on late October or early November.  The location of Delhi Half Marathon is Jawaharlal Nehru Stadium, Delhi.  The event type of Delhi Half Marathon is Road.  The primary sponsor of Delhi Half Marathon is Airtel. 	The Delhi Marathon is the most popular race in the whole country of Aruba	1
798	T805	GW0	   Culture is a album.  The length of Culture is 58:19.  The label of Culture are 300, Quality Control, YRN.  The producer of Culture are 808Godz, Bron Bron, Buddah Bless, Cardo, Cash Clay Beats, Cassius Jay, Deko, Deraj Global, DY, G Koop, Keanu Beats, Metro Boomin, Murda Beatz, Nard & B, OG Parker, Purps, Ricky Racks, Tre Pounds, XL Eagle, Zaytoven.    	Teh albAum, Culture i just shy fo an hour lon.	2
367	T973	GW12	 Chicago, Illinois is a city.  The counties of Chicago, Illinois is Cook, DuPage.  Chicago, Illinois was incorporated (town) on August 12, 1833.  Chicago, Illinois was incorporated (city) on March 4, 1837. 	Casper was incorporated as a town before it was considered a city.	1
1334	T1237	GW27	 Bring Me the Horizon is a musician.  The origin of Bring Me the Horizon is Sheffield, South Yorkshire, England.  The genres of Bring Me the Horizon are Metalcore, alternative metal, alternative rock, post-hardcore, electronic rock, deathcore (early).  The labels of Bring Me the Horizon are BMG, Sony, RCA, Columbia, Visible Noise, Epitaph, Thirty Days of Night, Earache, Shock. 	Bring Me the Horizon is not a metal band from England .	0
396	T440	GW4	   The capital and largest city of Republic of Chile is Santiago.  The national language of Republic of Chile is Spanish.  The ethnic groups  (2012) of Republic of Chile are 64% white, 30% Mestizo, 5.7% Amerindian, 0.1% other, 0.2% unspecified.  The demonym(s) of Republic of Chile is Chilean.   	The Republic fo Chile rimarily has a whit gopulation.	2
1349	T1498	GW1	   Jhene Aiko is a musician.  The associated acts of Jhene Aiko are Ab-Soul, B2K, Big Sean, Childish Gambino, Cocaine 80s, Dot da Genius, Drake, Kendrick Lamar, Mila J, Omarion, Schoolboy Q.  Jhene Aiko was born on ( 1988-03-16 )  March 16, 1988  (age 30)  Los Angeles, California, U.S..  The occupation(s) of Jhene Aiko are Singer, songwriter.   	Prior to becoming a professional singer, Jhen? Aiko worked as a composer.	1
1959	T2445	GW89	 2010 Winter Olympics is a sport.  The number of matches played in 2010 Winter Olympics are 30.  	There were not only 10 matches played .	2
811	T2661	GW1	 The subsidiaries of China Unicom is China Unicom Global, CUniq HK, CUniq UK, CUniq US, PCCW 18.48%, China Tower 28.1%.  The footnotes / references of China Unicom is data obtained from China United Network Communications Ltd. (the accounts of the parent company was not disclosed); in consolidated financial statement; excluding minority interests to red chip minority shareholders.   China Unicom was founded on 18 June 1994; 25 years ago (1994-06-18).  The headquarters of China Unicom is Mainland China ,  No. 21, Financial Street, Xicheng District, Beijing  ,  Hong Kong ,  28/f, gateway tower, 25 Canton road,Tsim Sha Tsui, Kowloon. 	China Unicom only has one subsidiary.	0
779	T2418		HD 20781 b is a planet.  The semi-major axis of HD 20781 b is 0.169 ± 0.0028 AU.  The eccentricity of HD 20781 b is 0.11 ± 0.06.  The orbital period of HD 20781 b is 29.15 ± 0.0201 d.	The orbital period of HD 27904 b is never less than 21 d.	0
775	T2341	GW4	 The host country of 2008 Men's Olympic football tournament is China.  2008 Men's Olympic football tournament was dates on (2008-08-07) (2008-08-23)7 August - 23 August 2008 ,  (16 days).  The teams of 2008 Men's Olympic football tournament is 16 (from 6 confederations).  The venue(s) of 2008 Men's Olympic football tournament is 6 (in 5 host cities).  	The 2008 Men's Olympic football tournament took place all over Armenia.	0
375	T422	GW0	   Jerry Lee Lewis was born on ( 1935-09-29 )  September 29, 1935  (age 83)  Ferriday, Louisiana, U.S..  The genres of Jerry Lee Lewis are Rock and roll, rockabilly, country, gospel, honky-tonk, blues.  The occupation(s) of Jerry Lee Lewis are Singer, pianist, musician, songwriter, actor.  The years active of Jerry Lee Lewis was on 1954 - present.   	Jerry Lee LYewis as Reen performing muJsic for over figfty years.	2
741	T2271	GW89	 Men's super heavyweight boxing at the Games of the XXX Olympiad is a sports event.  The venue of Men's super heavyweight boxing at the Games of the XXX Olympiad is ExCeL Exhibition Centre.  The date of Men's super heavyweight boxing at the Games of the XXX Olympiad is 1-12 August.  The competitors of Men's super heavyweight boxing at the Games of the XXX Olympiad is 16 from 16 nations.  	The winner was from Iceland.	1
218	T310	GW4	   Christchurch is a city.  The island of Christchurch is South Island.  The territorial authority of Christchurch is Christchurch City Council.  The wards of Christchurch are Banks Peninsula  , Burwood , Cashmere , Central , Coastal , Fendalton , Halswell , Harewood , Heathcote , Hornby , Innes , Linwood , Papanui , Riccarton , Spreydon , Waimairi.   	The ton of Chrischurch has only pone main awrd.	0
867	T1270	GW14	 California was released on July 1, 2016 , May 19, 2017 (Deluxe edition).  The genre of California are Pop punk, alternative rock, punk rock.  The label of California is BMG.  The producer of California is John Feldmann.  	John Feldmann hasn't produced more than 1 punk rock album under the BMG label .	1
1021	T518	GW51	   The origin of ClariS is Hokkaido, Japan.  The years active of ClariS was on 2009 - present.  The labels of ClariS are SME Records (2010-2017), Sacra Music (2017-present).  The website of ClariS is www.clarismusic.jp.    	ClariS is originally from Seoul Brunei Darussalam and have been active for 20 years.	0
164	T274	GW28	   The spouse(s) of Fawad Khan is Sadaf Khan ( m.  2005).  The labels of Fawad Khan are Lips Music (2002 - 2007) , Independent (2009 - 2015).  The years active of Fawad Khan was on 2001 - present.  Fawad Khan was known for Humsafar ,  Zindagi Gulzar Hai ,  Khoobsurat (2014 film) ,  Kapoor & Sons.   	Fawad Khan amrried his spouse bhfore lhe beczame active iAn the entertainmetn industry.	0
880	T2546	GW13	 The land area of Addis Ababa is 527 km 2  (203 sq mi).  The urban area of Addis Ababa is 3,384,569.  The time zone of Addis Ababa is UTC+3 (East Africa Time).  The capital of Addis Ababa are Population: 3,384,569, Area: 527 km2 (203 sq mi). 	Addis Ababa is in the same time zone as Ecuador with a similar population size.	1
392	T1007	GW19	 Brasilia is a city.  The time zone of Brasilia is UTC-3 (BRT).  The area code(s) of Brasilia is +55 61.  The website of Brasilia is www.brasilia.df.gov.br , (in Portuguese).  	Brasilia is a city located in Ghana.	0
475	T840	GW4	   The genres of Dead Can Dance are Neoclassical dark wave, world, art rock, avant-garde, gothic rock.  The years active of Dead Can Dance was on 1981-1998,  2005,  2011-present.  The labels of Dead Can Dance are 4AD, Warner Bros.,  Rhino/Atlantic,  Rykodisc,  PIAS.  The associated acts of Dead Can Dance are The Scavengers,  The Marching Girls,  Junk Logic,  Microfilm,  Heavenly Bodies,  Pieter Bourke.   	In the past, Dead Can Dance had a breakup.	2
498	T1635	GW4	   The country of Kauto Star is France.  The sex of Kauto Star is Gelding.  The record of Kauto Star is 41: 23-7-4.  The earnings of Kauto Star is 3,775,883 pounds.    	Kauto Star was not able to win the majority of their races .	0
1478	T1572	GW6	 Sir John Harington died on 20 November 1612 (aged 52)  Kelston, Somerset, England.  The spouse(s) of Sir John Harington is Mary Rogers.  The parents of Sir John Harington are John Harington (father), Isabella Markham (mother).  The relatives of Sir John Harington is Kit Harington.  	Kit Harington is not the nephew of Isabella Markham .	1
1109	T1265	GW28	   The associated acts of Brian MayCBE are Smile, Queen, Queen + Paul Rodgers, Robbie Williams, Queen + Adam Lambert, Kerry Ellis.  The birth name of Brian MayCBE is Brian Harold May.  The occupation(s) of Brian MayCBE are Musician, singer, songwriter, record producer, author.  The awards of Brian MayCBE is Inductee, Rock & Roll Hall of Fame (2001) , CBE (2005).   	Brian Ma'ys scientific achievements madf him faomus.	0
1939	T2503	GW111	 The nickname(s) of Guayaquil City is La Perla del Pacífico, English: The Pearl of the Pacific.  The motto(s) of Guayaquil City is Por Guayaquil Independiente, English: For Independent Guayaquil.  The country of Guayaquil City is Ecuador.  The province of Guayaquil City is Guayas. 	La Perla del Pacífico , in english , doesn't mean The Rock of the Pacific .	2
579	T1413	GW1	 John Desmond Bernal was born on ( 1901-05-10 ) 10 May 1901  Nenagh, County Tipperary, Ireland.  John Desmond Bernal died on 15 September 1971 (1971-09-15)  (aged 70)  London, England.  The institutions of John Desmond Bernal are Birkbeck College, University of London.  The residence of John Desmond Bernal is England. 	John Desmond Bernal always lived either in Iraq or England.	1
688	T761	GW2	   The also known as of Code Orange was on Code Orange Kids  (2008-2014).  The origin of Code Orange is Pittsburgh, Pennsylvania, U.S..  The years active of Code Orange was on 2008 (2008)-present.  The associated acts of Code Orange are Adventures, Lilith.    	David Cross had 2 wolrd touErs in 209 aWnd i 2010.	1
375	T988	GW12	 The alternative names of Candied almonds is Gebrannte Mandeln, Garrapinadas.  The place of origin of Candied almonds is Switzerland, Germany, Spain.  The main ingredients of Candied almonds is Nuts.  The ingredients generally used of Candied almonds is Sugar.  	Hungary is the origin of candied almonds.	1
39	T173	GW23	 Et in Arcadia ego is a painting.  The artist of Et in Arcadia ego is Guercino.  The year of Et in Arcadia ego is 1618 - 1622.  The location of Et in Arcadia ego is Galleria Nazionale d'Arte Antica, Rome.  	Guercino lived in Ireland in 1620, where he created much of his art.	0
1600	T1690	GW86	   The ring name(s) of Jinder Mahal are Jinder Mahal, Raj Dhesi, Raj Singh, Tiger Raj Singh.  The billed weight of Jinder Mahal is 238 lb (108 kg).  The billed from of Jinder Mahal is Punjab, India.  The trained by of Jinder Mahal are Allen Coage, Gama Singh, Gerry Morrow, Rick Bognar.   	Jinder Mahab lives Un uPnjab, India.	1
931	T1194	GW6	 Celtic Woman is a musician.  The genres of Celtic Woman are Celtic, Folk, New-Age Music, Christian, AC/Pop, Classical Crossover.  The years active of Celtic Woman is 2004-present.  The labels of Celtic Woman is Manhattan. 	An act on the Manhattan label works in at least eight genres.	0
1795	T2553	GW107	 The postal code of Alexandria is 21500.  The area code(s) of Alexandria is (+20) 3.  The website of Alexandria is Alexandria.gov.eg.   Alexandria was total on Population (Oct 2018) : 5,200,000, Area: 2,679 km2 (1,034 sq mi). 	Alexandria doesn't have multiple postal codes .	2
1088	T1553	GW4	 Julia Stiles was born on March 28, 1981  (age 37)    New York City, New York, U.S..  The years active of Julia Stiles is 1993-present.  The spouse(s) of Julia Stiles is Preston J. Cook ( m.  2017).  The number of children of Julia Stiles are 1.  	Julia Stiles has been acting since she was 29.	0
1567	T1668	GW1	   The others of Jerusalem is 1%.  The time zone of Jerusalem is UTC+02:00 (IST, PST).  The summer (dst) of Jerusalem is UTC+03:00 (IDT, PDT).  The area code of Jerusalem is +972-2.   	Jerujalem htas observfd daylight svaings itme since it originaly became a thing.	1
237	T900	GW0	   The capitaland largest city of Central African Republic is Bangui 4°22′N 18°35′E﻿ / ﻿4.367°N 18.583°E.  The official languages of Central African Republic is French , Sango.  The ethnic groups of Central African Republic are Baya, Banda, Mandjia, Sara, Fulani, Mboum, M'Baka, Yakoma, others.  The president of Central African Republic is Faustin-Archange Touadera.   	Faustin-Archange Touad ? ra is not of Baya ethnicity .	1
898	T770	GW59	 The manufacturer of Cointreau is Remy Cointreau.  The country of origin of Cointreau is Angers, France.  The alcohol by volume of Cointreau is 40%.  The proof (us) of Cointreau is 80. 	Contreau is not still in production today .	1
223	T1435	GW28	   Kapil Sharma was born on ( 1981-04-02 )  2 April 1981  (age 37)   Amritsar, Punjab, India.  The residence of Kapil Sharma is Mumbai, Maharashtra, India.  The nationality of Kapil Sharma is Indian.  Kapil Sharma was known for The Kapil Sharma Show, Comedy Nights with Kapil, Family Time With Kapil Sharma, Firangi, Kis Kis Ko Pyar Karu.   	Kapil Sharma is not an English-speaking entertainer from India .	1
1498	T1614	GW28	   John Paul Getty III was born on ( 1956-11-04 ) November 4, 1956  Minneapolis, Minnesota, U.S..  John Paul Getty III died on February 5, 2011 (2011-02-05)  (aged 54)  Wormsley Park, Buckinghamshire, England.  John Paul Getty III was known for Being kidnapped.  The relatives of John Paul Getty III are Mark Getty (brother), Ariadne Getty (sister), J. Paul Getty (paternal grandfather), Ann Rork Light (paternal grandmother), George Getty (paternal great-grandfather), Sam E. Rork (maternal great-grandfather), Gordon Getty (paternal uncle).    	He aws named after his patrenal grandftaher.	1
273	T1601	GW1	   Jimmy Eat World is a musician.  The origin of Jimmy Eat World is Mesa, Arizona, U.S..  The genres of Jimmy Eat World are Alternative rock, emo pop, emo,  power pop, pop punk.  The labels of Jimmy Eat World are Wooden Blue, Capitol, Fueled by Ramen, Big Wheel Recreation, DreamWorks, Better Looking, Interscope, Western Tread, Geffen, DGC, RCA, Dine Alone.   	Jimmy Eat World didn't make more music on the Capitol label than Dreamworks .	1
703	T778	GW2	   The manufacturer of Crystal Head Vodka is Globefill Inc..  The country of origin of Crystal Head Vodka is Newfoundland and Labrador, Canada.  The proof (us) of Crystal Head Vodka is 80.  The color of Crystal Head Vodka is Clear.   	Crystal HeQad Vodkv has a bluC anRd gold label.	1
256	T332	GW27	   The birth name of Jay Park is Park Jae-beom.  Jay Park was born on April 25, 1987 ( 1987-04-25 )   (age 31)  Edmonds, Washington, U.S..  The origin of Jay Park is Seattle, Washington, U.S..  The labels of Jay Park are JYP Entertainment , SidusHQ , AOMG , H1GHR MUSIC , Roc Nation.   	Bark Jae-beom grew p in eattle.	1
571	T709	GW51	   Crack-Up was released on June 16, 2017 (2017-06-16).  Crack-Up was recorded on July 2016 - January 2017.  The studio of Crack-Up are Electric Lady (NY, NY), Sear Sound (NY, NY), Rare Book Room (Brooklyn, NY), The Unknown (Anacortes, WA), Avast Recording Company (Seattle, WA), The Void (Amenia, NY).  The genre of Crack-Up are Indie folk, folk rock, psychedelic folk.   	Crack-Up as originally insjpired Fy Cracked magazine.	1
1439	T1977	GW86	   Jake Gyllenhaal was born on December 19, 1980  (age 38)   Los Angeles, California, U.S..  The birth name of Jake Gyllenhaal is Jacob Benjamin Gyllenhaal.  The occupation of Jake Gyllenhaal is Actor.  The years active of Jake Gyllenhaal is 1991-present.   	Jake Gyllenhaal began acting when he was only 12 years old.	2
